Tournament,Player,Rank,Wpoints,Start Date,End Date,Series,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Probability_128,Probability_64,Probability_32,Probability_16,Probability_QF,Probability_SF,Probability_F,Probability_W
Los Cabos Open,Ivashka I.,113.0,250,2023-08-01,2023-08-06,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Los Cabos Open,Gojo B.,115.0,250,2023-08-01,2023-08-06,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Los Cabos Open,Paul T.,14.0,250,2023-08-01,2023-08-06,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Los Cabos Open,Coric B.,15.0,250,2023-08-01,2023-08-06,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Los Cabos Open,Tsitsipas S.,5.0,250,2023-08-01,2023-08-06,ATP250,250,165,100,50,25,13,0,0,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Lyon Open,Varillas J. P.,97.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Barrere G.,55.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Draper J.,60.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Nakashima B.,52.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Kecmanovic M.,36.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Lyon Open,Rinderknech A.,78.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Fils A.,112.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Lyon Open,Ymer M.,53.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Goffin D.,113.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Lyon Open,Baez S.,44.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Lyon Open,Llamas Ruiz P.,240.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Lyon Open,Cachin P.,63.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Lyon Open,Cerundolo F.,28.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Lyon Open,Paul T.,17.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Lyon Open,Norrie C.,14.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Lyon Open,Auger-Aliassime F.,10.0,250,2023-05-21,2023-05-27,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Maharashtra Open,Bonzi B.,60.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Carballes Baena R.,74.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Mmoh M.,113.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Maharashtra Open,Griekspoor T.,95.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Djere L.,70.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Cecchinato M.,101.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Maharashtra Open,Krajinovic F.,54.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Van Rijthoven T.,111.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Maharashtra Open,Marterer M.,159.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Maharashtra Open,Martinez P.,62.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Karatsev A.,59.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Maharashtra Open,Cobolli F.,171.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Maharashtra Open,Van De Zandschulp B.,35.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Maharashtra Open,Cilic M.,17.0,250,2023-01-02,2023-01-07,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Mallorca Championships,Moutet C.,80.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Pella G.,334.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mallorca Championships,Kotov P.,116.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mallorca Championships,Safiullin R.,94.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Carballes Baena R.,53.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Eubanks C.,77.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Harris L.,298.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mallorca Championships,Hanfmann Y.,48.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mallorca Championships,Thompson J.,71.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Lestienne C.,73.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Rinderknech A.,85.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mallorca Championships,Lopez F.,634.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mallorca Championships,Mannarino A.,43.0,250,2023-06-25,2023-07-01,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Daniel T.,97.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Nakashima B.,45.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Huesler M.A.,47.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Bagnis F.,100.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Fucsovics M.,74.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Pella G.,581.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Djere L.,58.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Popyrin A.,93.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Wolf J.J.,50.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Ivashka I.,80.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Lajovic D.,76.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Ruusuvuori E.,54.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Wu Y.,64.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Struff J.L.,103.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Humbert U.,78.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Nava E.,182.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Kovacevic A.,102.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Lehecka J.,44.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Halys Q.,79.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Garin C.,82.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Mannarino A.,62.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Molcan A.,56.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Carballes Baena R.,84.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Eubanks C.,119.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Mcdonald M.,55.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Watanuki Y.,123.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Miami Open,Gasquet R.,40.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Monteiro T.,81.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Barrere G.,65.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Etcheverry T.,73.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Sonego L.,59.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Kokkinakis T.,94.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Miami Open,Shapovalov D.,30.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Rublev A.,7.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Sinner J.,11.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Schwartzman D.,38.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Van De Zandschulp B.,32.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Paul T.,19.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Fritz T.,10.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Kecmanovic M.,35.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Dimitrov G.,27.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Alcaraz C.,1.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Miami Open,Davidovich Fokina A.,25.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Ruud C.,4.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Miami Open,Rune H.,8.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Cerundolo F.,31.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Miami Open,Tsitsipas S.,3.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Miami Open,Auger-Aliassime F.,6.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Hurkacz H.,9.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Khachanov K.,16.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Miami Open,Medvedev D.,5.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Miami Open,Tiafoe F.,14.0,1000,2023-03-22,2023-04-02,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Jarry N.,58.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Munar J.,83.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Hurkacz H.,13.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Van De Zandschulp B.,31.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Wawrinka S.,90.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Bonzi B.,48.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Cerundolo F.,33.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Draper J.,56.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Popyrin A.,94.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Struff J.L.,100.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Berrettini M.,22.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Gakhov I.,198.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Monte Carlo Masters,Schwartzman D.,37.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,De Minaur A.,19.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Bautista Agut R.,29.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Thiem D.,106.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Monte Carlo Masters,Lehecka J.,42.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Dimitrov G.,25.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Sonego L.,45.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Zverev A.,16.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Khachanov K.,12.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Nardi L.,159.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Monte Carlo Masters,Musetti L.,21.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Monte Carlo Masters,Ivashka I.,74.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Monte Carlo Masters,Rublev A.,6.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Djokovic N.,1.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Monte Carlo Masters,Tsitsipas S.,3.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Monte Carlo Masters,Ruud C.,4.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Monte Carlo Masters,Sinner J.,8.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Medvedev D.,5.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Monte Carlo Masters,Fritz T.,10.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Monte Carlo Masters,Rune H.,9.0,1000,2023-04-09,2023-04-16,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Mutua Madrid Open,Ramos-Vinolas A.,60.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Gaston H.,106.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Barrere G.,56.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Molcan A.,58.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Halys Q.,66.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Bublik A.,55.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Carballes Baena R.,53.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Hanfmann Y.,108.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Wawrinka S.,84.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Grenier H.,128.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Otte O.,98.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Arnaldi M.,105.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Mutua Madrid Open,Ruusuvuori E.,41.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Munar J.,88.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Monteiro T.,97.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Gasquet R.,43.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Mutua Madrid Open,Etcheverry T.,59.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Mutua Madrid Open,Shevchenko A.,96.0,1000,2023-04-26,2023-05-07,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
